epoch,head,left_ear,loss,lr,nose,right_ear,spine1,spine2,spine3,spine4,val_head,val_left_ear,val_loss,val_nose,val_right_ear,val_spine1,val_spine2,val_spine3,val_spine4
73,0.00034233444603160024,0.0003939857706427574,0.0003142499481327832,1e-04,0.0004226114833727479,0.0003920476883649826,0.0002601846354082227,3.4862725442508236e-05,0.0002756653993856162,0.0003923084295820445,0.0003666099510155618,0.00041703079477883875,0.00032487991848029196,0.00046337684034369886,0.0004113097384106368,0.0002596619015093893,4.1258608689531684e-05,0.00027223993674851954,0.00036755140172317624
74,0.00034011670504696667,0.0004033190489280969,0.0003147039969917387,1e-04,0.00041799593600444496,0.00039006437873467803,0.00025732372887432575,3.9040111005306244e-05,0.00026951750623993576,0.00040025412454269826,0.0003553895221557468,0.0004222801944706589,0.0003180095227435231,0.00046562551870010793,0.00038459524512290955,0.0002632987161632627,3.793642463278957e-05,0.0002610791416373104,0.00035387149546295404
75,0.0003444920585025102,0.00040089391404762864,0.0003172553260810673,1e-04,0.0004177543451078236,0.0003874936664942652,0.00025860872119665146,4.037885446450673e-05,0.0002785805845633149,0.00040983964572660625,0.00034313235664740205,0.00039471936179324985,0.0003082427429035306,0.000442709046183154,0.000364257168257609,0.00024760415544733405,4.3882708268938586e-05,0.0002749258419498801,0.0003547112282831222
76,0.0003297647926956415,0.0003891294763889164,0.00030740280635654926,1e-04,0.0004057635087519884,0.00038008077535778284,0.00025005408679135144,3.896971611538902e-05,0.0002700034820009023,0.00039545688196085393,0.00041535202763043344,0.0004707805346697569,0.0003576332819648087,0.00046630753786303103,0.0004308680072426796,0.0002970300556626171,4.101552622159943e-05,0.0003149519907310605,0.0004247605975251645
77,0.0003497017896734178,0.000408364983741194,0.00032282728352583945,1e-04,0.0004204811411909759,0.0004023347864858806,0.0002596096892375499,3.6990684748161584e-05,0.0002877297520171851,0.00041740573942661285,0.0003598990442696959,0.00041996530489996076,0.0003194626478943974,0.00042965641478076577,0.0003781486884690821,0.00025175619521178305,4.195391375105828e-05,0.00028695358196273446,0.0003873678797390312
78,0.000329073634929955,0.00038515625055879354,0.000305519177345559,1e-04,0.00038906585541553795,0.0003777246456593275,0.0002487994497641921,4.141099634580314e-05,0.0002731019339989871,0.000399820419261232,0.00032016317709349096,0.000397868367144838,0.00028628238942474127,0.0003847456828225404,0.00032978635863400996,0.00021890708012506366,4.3702631955966353e-05,0.00024815581855364144,0.0003469301445875317
79,0.00035792082780972123,0.0004135161580052227,0.00032577000092715025,1e-04,0.00042831330210901797,0.0004104269901290536,0.0002736863389145583,3.5904075048165396e-05,0.00028177216881886125,0.00040461894241161644,0.00035643973387777805,0.0004207493329886347,0.000316378369461745,0.0004328656359575689,0.0003901851596310735,0.00025758385891094804,4.069174246978946e-05,0.00026593575603328645,0.00036657563759945333
80,0.0003209780261386186,0.00037900119787082076,0.00030058578704483807,1e-04,0.00040111583075486124,0.00036374677438288927,0.00024733980535529554,3.7261717807268724e-05,0.00026369374245405197,0.0003915487905032933,0.00036136238486506045,0.0004088484856765717,0.00031511540873907506,0.00044944474939256907,0.00038426826358772814,0.00024887299514375627,3.5463919630274177e-05,0.0002776716719381511,0.0003549906250555068
81,0.00033075979445129633,0.0003877042909152806,0.0003051180683542043,1e-04,0.000405834405682981,0.00038187799509614706,0.0002468355232849717,3.680556619656272e-05,0.00026757331215776503,0.00038355306605808437,0.00036882353015244007,0.0004157555231358856,0.0003191739378962666,0.0004603652923833579,0.0003810142807196826,0.0002463031269144267,3.927660873159766e-05,0.00027311290614306927,0.00036874046782031655
82,0.0003404113231226802,0.0003983233473263681,0.00031494221184402704,1e-04,0.0004093635070603341,0.00038709508953616023,0.00025542816729284823,3.944095806218684e-05,0.00027892316575162113,0.00041055213660001755,0.00032097232178784907,0.0003615219611674547,0.00028808796196244657,0.00039357063360512257,0.0003601135977078229,0.0002260644396301359,4.089830326847732e-05,0.0002662023762241006,0.0003353601205162704
83,0.00032939997618086636,0.00038153669447638094,0.0003007689374499023,1e-04,0.0003972121048718691,0.00037932395935058594,0.00024328315339516848,3.5250330256531015e-05,0.00026226439513266087,0.000377881369786337,0.00033300701761618257,0.00037399533903226256,0.0002943027066066861,0.0004008949326816946,0.00036296810139901936,0.0002418840304017067,4.187222657492384e-05,0.00025483890203759074,0.00034496103762649
84,0.00034203880932182074,0.00038224353920668364,0.00031204064725898206,1e-04,0.0004172326298430562,0.00038155567017383873,0.00025456323055550456,4.077677658642642e-05,0.00027961545856669545,0.0003982989874202758,0.0003856968251056969,0.00043017073767259717,0.00032917968928813934,0.0004559398512355983,0.000389928522054106,0.00024243572261184454,3.337058660690673e-05,0.000294746074359864,0.0004011490673292428
85,0.00032039612415246665,0.00037605446414090693,0.00029868382262066007,1e-04,0.00039468510658480227,0.00037337924004532397,0.00024360869429074228,3.5140990803483874e-05,0.00025982019724324346,0.00038638588739559054,0.0003136493905913085,0.00036657965392805636,0.0002873514895327389,0.0004065317625645548,0.000338120327796787,0.00021290045697242022,4.820298636332154e-05,0.0002550280187278986,0.00035779946483671665
86,0.000323888030834496,0.000373312272131443,0.0002985495375469327,1e-04,0.0003983127244282514,0.00036602321779355407,0.00024352777109015733,3.8188070902833715e-05,0.0002601911255624145,0.0003849527856800705,0.00031874707201495767,0.0003681880480144173,0.0002837101637851447,0.0003954940184485167,0.0003469037765171379,0.00021967614884488285,3.595801172195934e-05,0.00024253355513792485,0.00034218054497614503
87,0.00030508049530908465,0.000357552693458274,0.0002881452383007854,1e-04,0.000387180014513433,0.0003609068226069212,0.00023113431234378368,3.8440488424384966e-05,0.0002487005549483001,0.0003761668922379613,0.00034448696533218026,0.00041171637712977827,0.0003155894228257239,0.000416972121456638,0.00036764389369636774,0.0002657002187334001,4.1318151488667354e-05,0.00029054589685983956,0.0003863315796479583
88,0.00032625364838168025,0.0003791278868447989,0.000298013212159276,1e-04,0.00039463891880586743,0.0003718918305821717,0.0002459011448081583,3.897802525898442e-05,0.0002595805563032627,0.00036773376632481813,0.0003094634448643774,0.00038327634683810174,0.0002860905951820314,0.00040638152859173715,0.0003518437151797116,0.0002211290702689439,3.3204258215846494e-05,0.0002444653946440667,0.0003389609919395298
89,0.00031847244827076793,0.00037983671063557267,0.0003009428910445422,1e-04,0.0003944610361941159,0.00037796091055497527,0.00025010821991600096,3.626849502325058e-05,0.0002666512446012348,0.00038378447061404586,0.0003396673419047147,0.000396518997149542,0.0003055175766348839,0.00043103794450871646,0.00036498121335171163,0.0002495821681804955,4.687638283940032e-05,0.000261041073827073,0.00035443532397039235
90,0.0003216160403098911,0.00037979960325174034,0.00029924168484285474,1e-04,0.0003925378550775349,0.0003710105665959418,0.0002438783849356696,3.596996612031944e-05,0.00026101316325366497,0.00038810790283605456,0.00036905251909047365,0.0004214800719637424,0.00032041940721683204,0.00043139199260622263,0.0003844805178232491,0.0002638731384649873,4.0452316170558333e-05,0.00027156833675689995,0.0003810561611317098
91,0.0003137174644507468,0.0003556393785402179,0.000287982082227245,1e-04,0.00037517905002459884,0.00035933085018768907,0.0002390327281318605,3.50751361111179e-05,0.00025589557480998337,0.0003699868102557957,0.00034400587901473045,0.00039017124800011516,0.00031300244154408574,0.00045146679622121155,0.0003629965940490365,0.0002373158495174721,4.763459219248034e-05,0.0002842719841282815,0.0003861568693537265
92,0.00031157105695456266,0.0003622565418481827,0.00029127218294888735,1e-04,0.0003951186954509467,0.0003608914848882705,0.00023422023514285684,3.7471454561455175e-05,0.00025098901824094355,0.0003776592784561217,0.0003597143804654479,0.0004044210072606802,0.0003169046249240637,0.00044366539805196226,0.00039259184268303216,0.0002696084848139435,4.522363451542333e-05,0.0002680401084944606,0.0003519719175528735
93,0.0002991279470734298,0.0003561972116585821,0.0002835389459505677,1e-04,0.0003777318343054503,0.00035029088030569255,0.00023052809410728514,3.3810505556175485e-05,0.00024863440194167197,0.0003719900269061327,0.0003525294305291027,0.0004225342418067157,0.0003128834068775177,0.00042321463115513325,0.00035130197647958994,0.0002527086471673101,5.2526524086715654e-05,0.00027618720196187496,0.00037206453271210194
94,0.0003019972937181592,0.00035071599995717406,0.00028289188048802316,1e-04,0.00037936161970719695,0.00035276878043077886,0.00022183214605320245,3.5869750718120486e-05,0.0002494229993317276,0.0003711660683620721,0.000327518762787804,0.00039398091030307114,0.0002926411689259112,0.00040168638224713504,0.0003462359309196472,0.00023217695706989616,3.6797882785322145e-05,0.00026572824572212994,0.0003370041085872799
95,0.00030826759757474065,0.00036170362727716565,0.0002876683429349214,1e-04,0.0003781982813961804,0.00035721799940802157,0.00023610451899003237,3.640098657342605e-05,0.00025544376694597304,0.00036801022361032665,0.00035957503132522106,0.000398702803067863,0.00031097899773158133,0.00043635000474750996,0.0003722730034496635,0.00024762979592196643,4.4371263356879354e-05,0.00026717493892647326,0.00036175493733026087
96,0.00031382220913656056,0.0003590614360291511,0.000288861570879817,1e-04,0.00037822668673470616,0.00035770691465586424,0.00024117931025102735,3.567100429791026e-05,0.0002555668179411441,0.00036965866456739604,0.00033851087209768593,0.0003893343382515013,0.0002946755848824978,0.0004112324968446046,0.0003606041718740016,0.00023289014643523842,2.9283306503202766e-05,0.0002519879781175405,0.0003435614053159952
97,0.0002957466640509665,0.00035476210177876055,0.00027942744782194495,1e-04,0.0003758195089176297,0.00034940140903927386,0.00022457458544522524,3.401528738322668e-05,0.0002425406128168106,0.00035855945316143334,0.0003405727620702237,0.00039300377829931676,0.00030463095754384995,0.0004316769482102245,0.00037976456223987043,0.0002431130997138098,4.301337321521714e-05,0.00024312293680850416,0.00036278017796576023
98,0.00029284434276632965,0.00034214294282719493,0.0002728740801103413,1e-04,0.0003666881821118295,0.00034956206218339503,0.00021832344646099955,3.231630762456916e-05,0.00023491430329158902,0.00034620054066181183,0.0003486877540126443,0.0004087340203113854,0.00031805745675228536,0.00044369991519488394,0.0003731300530489534,0.00027044754824601114,3.5089502489427105e-05,0.00029093827470205724,0.000373732706066221
99,0.0002904100401792675,0.0003405385068617761,0.0002711165288928896,1e-04,0.0003599068440962583,0.00033602354233153164,0.00022003946651238948,3.661669325083494e-05,0.00023900817905087024,0.00034638907527551055,0.0003299071395304054,0.00037634867476299405,0.00028668579761870205,0.0004087755805812776,0.0003403352457098663,0.00021782417024951428,3.5709246731130406e-05,0.00025201294920407236,0.0003325731959193945
100,0.0003001089207828045,0.0003546740917954594,0.00028317858232185245,1e-04,0.00038112123729661107,0.00034808230702765286,0.00023025508562568575,3.2674175599822775e-05,0.00024815055076032877,0.000370363297406584,0.0003346760058775544,0.0003652295854408294,0.00029733526753261685,0.00042686061351560056,0.0003524864441715181,0.00023035999038256705,3.744456989807077e-05,0.00027764771948568523,0.0003539769968483597
101,0.00027830328326672316,0.00034020590828731656,0.00026753038400784135,1e-04,0.00036079681012779474,0.00034007287467829883,0.00021258251217659563,3.144704533042386e-05,0.00023030079319141805,0.0003465338668320328,0.0004010795964859426,0.00046629688586108387,0.0003599514893721789,0.0004863759968429804,0.0004171729669906199,0.00029913056641817093,3.5677574487635866e-05,0.00033907793113030493,0.0004348005459178239
102,0.00030996440909802914,0.0003553678106982261,0.0002854553749784827,1e-04,0.0003819182747974992,0.00034376748953945935,0.00024007544561754912,3.638989073806442e-05,0.00025429538800381124,0.00036186378565616906,0.00033312951563857496,0.00040510567487217486,0.0002998781274072826,0.00040796250686980784,0.00036883275606669486,0.0002579201536718756,4.087714842171408e-05,0.0002454119676258415,0.0003397855325601995
103,0.00027857531677000225,0.00032583135180175304,0.0002654154959600419,1e-04,0.00035709142684936523,0.0003292415349278599,0.0002145160106010735,3.602825017878786e-05,0.00023345787485595793,0.0003485829511191696,0.000360667472705245,0.00041472911834716797,0.00032109845778904855,0.00043156513129360974,0.0003924736811313778,0.0002787348348647356,4.206100493320264e-05,0.00029766024090349674,0.0003508960362523794
104,0.0002937174285762012,0.0003424450405873358,0.00027295565814711154,1e-04,0.00036487329634837806,0.00033681411878205836,0.00021989952074363828,3.400410423637368e-05,0.0002407315041637048,0.0003511602117214352,0.00033944842289201915,0.0003997105814050883,0.0002935501397587359,0.00041087958379648626,0.0003457901766523719,0.0002308139082742855,3.7622201489284635e-05,0.0002557149273343384,0.0003284212143626064
105,0.0002951179922092706,0.00035033325548283756,0.00027491117361932993,1e-04,0.0003657003107946366,0.000345975422533229,0.0002216868888353929,3.480855957604945e-05,0.00023497978691011667,0.00035068756551481783,0.000360456935595721,0.0004032576980534941,0.0003085386997554451,0.0004191594780422747,0.00036759773502126336,0.0002523485163692385,4.144007107242942e-05,0.00026573389186523855,0.00035831547575071454
106,0.00028645183192566037,0.0003393436491023749,0.00026926843565888703,1e-04,0.0003603117074817419,0.0003313388442620635,0.00021914433455094695,3.259945151512511e-05,0.00024291445151902735,0.0003420431457925588,0.0003051726089324802,0.00037255746428854764,0.0002799742214847356,0.00039409275632351637,0.00033170514507219195,0.00021756350179202855,3.552546331775375e-05,0.00024601537734270096,0.00033716150210238993
107,0.0002882725093513727,0.0003399093693587929,0.0002702814235817641,1e-04,0.00036756761255674064,0.00033725163666531444,0.0002160271687898785,3.1190957088256255e-05,0.00022976691252551973,0.00035226609907113016,0.0003451848460827023,0.00040290813194587827,0.00031601637601852417,0.00041463025263510644,0.0003796454693656415,0.00026074485504068434,4.209994222037494e-05,0.0003011398948729038,0.0003817773249465972
108,0.0002993756497744471,0.0003484102198854089,0.00028042151825502515,1e-04,0.0003622669028118253,0.0003509002272039652,0.0002333589072804898,3.3241532946703956e-05,0.0002553776721470058,0.0003604410158004612,0.00030956859700381756,0.00036178124719299376,0.00027618513558991253,0.0003613817098084837,0.000320877181366086,0.00022293451183941215,3.255783303757198e-05,0.00025431535323150456,0.0003460645384620875
109,0.0002966885513160378,0.0003532356349751353,0.0002771943691186607,1e-04,0.0003650276339612901,0.00034248444717377424,0.00022933055879548192,3.443551395321265e-05,0.00024092785315588117,0.0003554250579327345,0.0002792445884551853,0.00034661503741517663,0.00026094651548191905,0.0003671872545965016,0.0003039794391952455,0.00020221345766913146,3.266210114816204e-05,0.0002359630452701822,0.0003197073529008776
110,0.0002723919169511646,0.00032344256760552526,0.00025713047944009304,1e-04,0.00033247494138777256,0.00031961186323314905,0.00021069924696348608,3.134498911094852e-05,0.00023141477140598,0.00033566312049515545,0.00028511707205325365,0.0003357473760843277,0.0002667043299879879,0.00037441265885718167,0.0003394977538846433,0.00021560747700277716,3.4110609703930095e-05,0.00023845686519052833,0.0003106846415903419
111,0.0002925011212937534,0.0003412097576074302,0.00027163722552359104,1e-04,0.00036070268834009767,0.0003338194510433823,0.00022424678900279105,2.8837906938861124e-05,0.0002400035155005753,0.000351776514435187,0.00037914846325293183,0.000434257322922349,0.00032674812246114016,0.00045156179112382233,0.00038380964542739093,0.0002869573945645243,3.87598920497112e-05,0.0002838981745298952,0.00035559237585403025
112,0.00027942092856392264,0.0003380412235856056,0.00026487710420042276,1e-04,0.00034819048596546054,0.00032777281012386084,0.0002158864081138745,2.9131439077900723e-05,0.000238691340200603,0.00034188281279057264,0.0003592555585782975,0.00041551291360519826,0.0003130559634882957,0.00039406580617651343,0.00040252713370136917,0.00026682199677452445,3.673105675261468e-05,0.00028969344566576183,0.0003398396074771881
113,0.0002868036099243909,0.00033192444243468344,0.00026489427546039224,1e-04,0.0003589123080018908,0.000329500442603603,0.00021306566486600786,2.996946932398714e-05,0.0002328792033949867,0.0003360989212524146,0.00034540321212261915,0.0003955173015128821,0.0003018733114004135,0.0004240691487211734,0.0003795160446316004,0.00024628278333693743,3.831454159808345e-05,0.0002572880475781858,0.00032859545899555087
114,0.0002797440392896533,0.0003353688516654074,0.00026536104269325733,1e-04,0.0003491358947940171,0.0003363684518262744,0.00021721010853070766,3.437342820689082e-05,0.0002338820486329496,0.000336805620463565,0.00033824623096734285,0.0003816868702415377,0.0003010589280165732,0.0004210769257042557,0.0003603603399824351,0.00024718602071516216,4.671912392950617e-05,0.00027927703922614455,0.0003339188115205616
115,0.00027904025046154857,0.000329989823512733,0.0002629527298267931,1e-04,0.0003549005195964128,0.00032217742409557104,0.00021122842736076564,2.9891831218264997e-05,0.00023656523262616247,0.0003398279077373445,0.0003540563920978457,0.0004115254560019821,0.0003098782617598772,0.00040317446109838784,0.00041156928637064993,0.00026072555920109153,3.419333734200336e-05,0.00027178661548532546,0.000331995019223541
116,0.00025855674175545573,0.0003124100330751389,0.0002489002363290638,1e-04,0.00033909190096892416,0.000306444417219609,0.0001935635373229161,2.9675011319341138e-05,0.00021989729430060834,0.0003315625071991235,0.0003273420443292707,0.00038810409023426473,0.0003023553581442684,0.00041793601121753454,0.00036085807369090617,0.00025720466510392725,4.265932147973217e-05,0.0002646523935254663,0.0003600861527957022
117,0.00027307093841955066,0.0003244423132855445,0.0002611390664242208,1e-04,0.0003497498109936714,0.00032098020892590284,0.00021227795514278114,3.109591125394218e-05,0.00023726123617962003,0.0003402343427296728,0.00031831604428589344,0.0003831887152045965,0.00028327442123554647,0.0003888368373736739,0.0003420502180233598,0.0002257567539345473,2.779861824819818e-05,0.0002599803265184164,0.00032026765984483063
118,0.00027855439111590385,0.00032970719621516764,0.00026278739096596837,1e-04,0.00035156990634277463,0.0003289134183432907,0.00021748413564637303,2.559650420153048e-05,0.00023551179037895054,0.0003349620965309441,0.0003454010293353349,0.0004072136362083256,0.0002996673865709454,0.00039861214463599026,0.00035592869971878827,0.00024182246124837548,4.8402391257695854e-05,0.0002713459834922105,0.00032861263025552034
119,0.0002796734042931348,0.0003288902807980776,0.00026047174469567835,1e-04,0.00035830316483043134,0.00032363232458010316,0.0002090639463858679,3.121435292996466e-05,0.000220077286940068,0.0003329190658405423,0.000324437627568841,0.00038052196032367647,0.00028638841467909515,0.0004076006880495697,0.00033440167317166924,0.00022584381804335862,3.5291410313220695e-05,0.0002571858058217913,0.00032582416315563023
120,0.0002825448173098266,0.00033144131884910166,0.0002642771287355572,1e-04,0.0003514333802741021,0.0003333723288960755,0.0002163346071029082,3.0683091608807445e-05,0.00023227935889735818,0.00033612712286412716,0.00035864862729795277,0.0003911171806976199,0.00031204192782752216,0.0004410286492202431,0.0003750623145606369,0.00024973013205453753,4.445712693268433e-05,0.0002722366771195084,0.00036405480932444334
121,0.00027315295301377773,0.00031673640478402376,0.0002536597603466362,1e-04,0.00034834936377592385,0.000322008621878922,0.00020242686150595546,2.9552486012107693e-05,0.00021680544887203723,0.00032024647225625813,0.00037997198523953557,0.000413489033235237,0.0003292961628176272,0.0004422718193382025,0.00039451944758184254,0.0002805290278047323,4.932341107632965e-05,0.0003070139209739864,0.00036725078825838864
122,0.0002677772718016058,0.0003158417821396142,0.00025309878401458263,1e-04,0.00033625890500843525,0.0003089678066316992,0.00020855190814472735,3.374848893145099e-05,0.0002266082592541352,0.00032703555189073086,0.000316482997732237,0.0003916157002095133,0.0002795680775307119,0.00038725105696357787,0.00033136026468127966,0.000222680508159101,3.431858203839511e-05,0.00023331177362706512,0.00031952394056133926
123,0.0002995956747327,0.00033857423113659024,0.00027156827854923904,1e-04,0.0003629264247138053,0.0003436325350776315,0.00022730481578037143,2.8086973543395288e-05,0.00023646492627449334,0.0003359610273037106,0.00031780212884768844,0.0003671031736303121,0.0002819561923388392,0.00040852627716958523,0.00034126342507079244,0.0002214244450442493,3.8437825423898175e-05,0.00023872859310358763,0.00032236374681815505
124,0.0002534142986405641,0.0003114839782938361,0.00024018461408559233,1e-04,0.00032358840689994395,0.00029626363539136946,0.00018996633298229426,2.9021317459410056e-05,0.00020811469585169107,0.00030962415621615946,0.00033783409162424505,0.0003777120145969093,0.0002971093636006117,0.00040571464342065156,0.0003472402167972177,0.0002468335733283311,3.8111229514470324e-05,0.00027179994503967464,0.0003516291035339236
125,0.00026918950607068837,0.00031406868947669864,0.0002528259647078812,1e-04,0.00034052308183163404,0.00031890798709355295,0.0002060794795397669,2.9794480724376626e-05,0.0002221165195805952,0.00032192759681493044,0.00032985274447128177,0.00039947728510014713,0.00029664632165804505,0.00043036314309574664,0.00036076660035178065,0.00022914353758096695,3.1680847314419225e-05,0.0002517739776521921,0.0003401122521609068
126,0.0002698674506973475,0.00031072975252754986,0.0002484186552464962,1e-04,0.00033843814162537456,0.00031082480563782156,0.000198715555598028,2.6293018891010433e-05,0.000212428902159445,0.0003200513019692153,0.0003143167996313423,0.00038419978227466345,0.0002792356535792351,0.00040713109774515033,0.00033065793104469776,0.00021604399080388248,3.999356340500526e-05,0.0002350573195144534,0.0003064845222979784
127,0.00026386234094388783,0.000309471448417753,0.0002481968840584159,1e-04,0.00034309469629079103,0.0003085476637352258,0.00020132340432610363,2.8300633857725188e-05,0.0002136026305379346,0.00031737342942506075,0.0003009495558217168,0.0003553279966581613,0.0002690088876988739,0.0003737526130862534,0.0003245299158152193,0.00021002900029998273,3.344202195876278e-05,0.00025391438975930214,0.00030012568458914757
128,0.0002539292036090046,0.00031433452386409044,0.00024279457284137607,1e-04,0.0003243993560317904,0.0003113175625912845,0.00019441236509010196,2.8207248760736547e-05,0.00020990055054426193,0.00030585541389882565,0.0003263753023929894,0.0003755028883460909,0.0002762879303190857,0.0003831653157249093,0.00032743249903433025,0.0002334935707040131,2.55399318120908e-05,0.00023969750327523798,0.00029909631120972335
129,0.00026961250114254653,0.0003104624047409743,0.0002489618200343102,1e-04,0.0003483011096250266,0.00030415653600357473,0.00020096830849070102,2.6574256480671465e-05,0.0002165162586607039,0.00031510426197201014,0.0003318019153084606,0.0003795280063059181,0.00028408251819200814,0.0003800160193350166,0.0003390709753148258,0.00023419002536684275,3.51723465428222e-05,0.00024760764790698886,0.0003252732858527452
130,0.00023179041454568505,0.0002719394979067147,0.00022243264538701624,1e-05,0.0002980860008392483,0.0002826812560670078,0.00017472144099883735,2.4583961931057274e-05,0.00019665485888253897,0.00029900408117100596,0.0003195774625055492,0.0003843900631181896,0.00027788817533291876,0.0003754803037736565,0.00033421668922528625,0.00023467547725886106,2.8436939828679897e-05,0.00023868550488259643,0.00030764308758080006
131,0.00023591080389451236,0.0002876717480830848,0.00022901153715793043,1e-05,0.0003196992038283497,0.0002853235346265137,0.00018374144565314054,2.7565665732254274e-05,0.00019921321654692292,0.00029296628781594336,0.00029308057855814695,0.00034874858101829886,0.0002655150310602039,0.0003853446105495095,0.0003019036666955799,0.00020663670147769153,3.373759682290256e-05,0.00023463038087356836,0.00032003805972635746
132,0.00024317103088833392,0.00029245440964587033,0.0002309283008798957,1e-05,0.00031780029530636966,0.0002863180707208812,0.00018981617176905274,2.8107640900998376e-05,0.00019872163829859346,0.000291037664283067,0.0003063612966798246,0.0003789835318457335,0.0002759360650088638,0.00038569336174987257,0.000326905952533707,0.0002179127186536789,3.2565221772529185e-05,0.00024371939070988446,0.0003153470461256802
133,0.00025225189165212214,0.00029495966737158597,0.00023619428975507617,1e-05,0.0003199367201887071,0.00029785948572680354,0.00018748169532045722,2.7763440812123008e-05,0.00021175316942390054,0.00029754755087196827,0.0003128629759885371,0.00036398586235009134,0.0002731410786509514,0.00039606596692465246,0.0003387995238881558,0.0002256317384308204,2.4789640519884415e-05,0.0002335504104848951,0.00028944245423190296
134,0.00024155841674655676,0.00029017211636528373,0.00023076491197571158,1e-05,0.0003178624901920557,0.0002869123127311468,0.00018846608872991055,2.3135959054343402e-05,0.00020056372159160674,0.000297448190394789,0.000295346777420491,0.00036090746289119124,0.00025907158851623535,0.00036273119621910155,0.0003203870146535337,0.0002118919655913487,3.146339440718293e-05,0.0002197931316914037,0.00027005188167095184
135,0.00023833052546251565,0.0002808371791616082,0.0002234310086350888,1e-05,0.0003153522266075015,0.0002786983095575124,0.000174963497556746,2.32190614042338e-05,0.00018717428611125797,0.0002888731542043388,0.0003192420117557049,0.0003462253953330219,0.00027032746584154665,0.000365504645742476,0.00032229485805146396,0.00021832755010109395,2.8302754799369723e-05,0.0002512523205950856,0.0003114702121820301
136,0.00023718937882222235,0.00029552431078627706,0.00023127414169721305,1e-05,0.0003213511372450739,0.00028982636285945773,0.00018730582087300718,2.670556386874523e-05,0.00019754523236770183,0.0002947448519989848,0.0003022068412974477,0.0003781997656915337,0.0002751767751760781,0.00037270638858899474,0.00033287014230154455,0.0002234538405900821,3.690065204864368e-05,0.00023936569050420076,0.00031571093131788075
137,0.00023607084585819393,0.0002835003542713821,0.00022563505626749247,1e-05,0.00032044757972471416,0.00028243783162906766,0.00017845934780780226,2.6839576094062068e-05,0.00018952155369333923,0.0002878035302273929,0.00027761381352320313,0.00035048433346673846,0.00025954883312806487,0.00036585042835213244,0.00031478735036216676,0.00021093936811666936,2.8814130928367376e-05,0.00023521789989899844,0.0002926835441030562
138,0.00022526810062117875,0.00028194274636916816,0.00022015953436493874,1e-05,0.0003048072976525873,0.00027885937015525997,0.00017542058776598424,2.3381118808174506e-05,0.000189796497579664,0.0002817999629769474,0.00026984550640918314,0.00030953879468142986,0.00023530646285507828,0.00033602153416723013,0.00028097364702261984,0.00017520027176942676,3.328747698105872e-05,0.00020396731270011514,0.00027361727552488446
139,0.0002282810164615512,0.0002688843524083495,0.00021545833442360163,1e-05,0.0002941741549875587,0.00027281962684355676,0.00017174132517538965,2.5211564206983894e-05,0.00018435211677569896,0.00027820191462524235,0.0003040860465262085,0.0003651475126389414,0.0002715323935262859,0.00038513384060934186,0.00033275329042226076,0.000219092849874869,2.9868295314372517e-05,0.00023232135572470725,0.00030385583522729576
140,0.000223249924601987,0.00028169367578811944,0.00021724161342717707,1e-05,0.000305694411508739,0.00027550364029593766,0.00016906383098103106,2.0736211808980443e-05,0.00018118761363439262,0.0002808037679642439,0.0002910938346758485,0.0003589050902519375,0.0002628676302265376,0.0003819506673607975,0.00030424847500398755,0.00019518795306794345,3.775819641305134e-05,0.00022809536312706769,0.00030570142553187907
141,0.00023462182434741408,0.00027847319142892957,0.00022296002134680748,1e-05,0.00031055539147928357,0.0002788761630654335,0.00017623814346734434,2.6530076866038144e-05,0.0001919158676173538,0.0002864697016775608,0.0003154081932734698,0.00034798766137100756,0.0002682565536815673,0.0003796936071012169,0.0003197919868398458,0.00020919776579830796,3.42399362125434e-05,0.00023013206373434514,0.00030960125150159
142,0.00022927769168745726,0.00027663484797813,0.00021864779409952462,1e-05,0.000311229785438627,0.0002691306290216744,0.00017197444685734808,2.637638317537494e-05,0.0001833060523495078,0.00028125251992605627,0.0003371523634996265,0.0003843696613330394,0.00028426069184206426,0.0004031159041915089,0.00034542998764663935,0.00022398748842533678,3.01323743769899e-05,0.000242241017986089,0.000307656591758132
143,0.00022698825341649354,0.0002802703238558024,0.00021814773208461702,1e-05,0.0003012343368027359,0.0002745535457506776,0.00017084559658542275,2.2107142285676673e-05,0.0001909172860905528,0.0002782646333798766,0.00030150593374855816,0.0003456278645899147,0.0002598594001028687,0.00035753907286562026,0.00031998183112591505,0.00020387089170981199,3.766154986806214e-05,0.00022542748774867505,0.0002872608893085271
144,0.00022895786969456822,0.00027926548500545323,0.00021750899031758308,1e-05,0.0003050470841117203,0.0002791724109556526,0.00017626929911784828,2.294500154675916e-05,0.00018088397337123752,0.0002675306750461459,0.0003148734103888273,0.0003551094268914312,0.000275591854006052,0.0004235517408233136,0.00032617495162412524,0.00021020097483415157,2.8177764761494473e-05,0.00022085208911448717,0.00032579436083324254
145,0.00022857775911688805,0.00027673260774463415,0.00022223380801733583,1e-05,0.0003103837661910802,0.00027944406610913575,0.00017670460510998964,2.792517261696048e-05,0.00019374002295080572,0.0002843622933141887,0.0003201457147952169,0.0003794112126342952,0.00028222257969900966,0.00039602420292794704,0.00032728532096371055,0.00023457650968339294,3.470186493359506e-05,0.00025643696426413953,0.0003091985417995602
